path,Class,height,width,channel,B&W,luminosite,area,keep
COVID/COVID (1038).png,covid,331.0,331.0,3.0,True,100.36695539471162,27286.0,1
COVID/COVID (212).png,covid,256.0,256.0,3.0,True,117.97671508789062,49838.0,1
COVID/COVID (399).png,covid,256.0,256.0,3.0,True,155.96466064453125,44178.0,1
COVID/COVID (477).png,covid,256.0,256.0,3.0,True,140.62127685546878,18706.0,0
COVID/COVID (512).png,covid,256.0,256.0,3.0,True,150.24740600585938,46045.0,1
COVID/COVID (539).png,covid,256.0,256.0,3.0,True,137.06004333496094,30518.0,1
COVID/COVID (832).png,covid,331.0,331.0,3.0,True,144.50277014631118,44192.0,1
COVID/COVID (219).png,covid,256.0,256.0,3.0,True,145.93873596191406,31895.0,1
COVID/COVID (340).png,covid,256.0,256.0,3.0,True,134.53767395019528,25347.0,1
COVID/COVID (955).png,covid,331.0,331.0,3.0,True,165.79475360757934,35885.0,1
COVID/COVID (873).png,covid,331.0,331.0,3.0,True,143.27247834539662,32230.0,1
COVID/COVID (241).png,covid,256.0,256.0,3.0,True,100.6759033203125,31714.0,1
COVID/COVID (265).png,covid,256.0,256.0,3.0,True,77.67950439453125,0.0,0
COVID/COVID (1031).png,covid,331.0,331.0,3.0,True,99.18972992214384,20693.0,1
COVID/COVID (415).png,covid,256.0,256.0,3.0,True,140.53204345703122,42176.0,1
COVID/COVID (649).png,covid,331.0,331.0,3.0,True,151.80632706893874,40436.0,1
COVID/COVID (1186).png,covid,1053.0,1053.0,3.0,True,186.15765654860303,28829.0,1
COVID/COVID (27).png,covid,256.0,256.0,3.0,True,185.37998962402344,35389.0,1
COVID/COVID (422).png,covid,256.0,256.0,3.0,True,133.86384582519528,33510.0,1
COVID/COVID (12).png,covid,256.0,256.0,3.0,True,159.7884979248047,39621.0,1
COVID/COVID (321).png,covid,256.0,256.0,3.0,True,151.51914978027344,23319.0,1
COVID/COVID (753).png,covid,331.0,331.0,3.0,True,149.87256414234992,30063.0,1
COVID/COVID (583).png,covid,331.0,331.0,3.0,True,132.82972042971494,40682.0,1
COVID/COVID (889).png,covid,331.0,331.0,3.0,True,160.17116492182438,40658.0,1
COVID/COVID (641).png,covid,331.0,331.0,3.0,True,155.5224030448791,39678.0,1
COVID/COVID (204).png,covid,256.0,256.0,3.0,True,152.7486114501953,32158.0,1
COVID/COVID (771).png,covid,331.0,331.0,3.0,True,141.84455234983253,28587.0,1
COVID/COVID (787).png,covid,331.0,331.0,3.0,True,147.84636868958845,30543.0,1
COVID/COVID (1030).png,covid,331.0,331.0,3.0,True,89.06304250600122,39101.0,1
COVID/COVID (534).png,covid,256.0,256.0,3.0,True,129.3045654296875,42775.0,1
COVID/COVID (188).png,covid,256.0,256.0,3.0,True,147.58592224121094,42998.0,1
COVID/COVID (1108).png,covid,331.0,331.0,3.0,True,169.46846049232846,40380.0,1
COVID/COVID (884).png,covid,331.0,331.0,3.0,True,149.98683838227106,27885.0,1
COVID/COVID (619).png,covid,331.0,331.0,3.0,True,121.71752722227801,31134.0,1
COVID/COVID (776).png,covid,331.0,331.0,3.0,True,146.92036399813801,7693.0,0
COVID/COVID (201).png,covid,256.0,256.0,3.0,True,96.9866180419922,44324.0,1
COVID/COVID (418).png,covid,256.0,256.0,3.0,True,152.76759338378906,31679.0,1
COVID/COVID (349).png,covid,256.0,256.0,3.0,True,125.9923095703125,24509.0,1
COVID/COVID (106).png,covid,256.0,256.0,3.0,True,159.19821166992188,23187.0,1
COVID/COVID (589).png,covid,331.0,331.0,3.0,True,171.90950246894425,42322.0,1
COVID/COVID (575).png,covid,331.0,331.0,3.0,True,131.07834904756254,46906.0,1
COVID/COVID (577).png,covid,331.0,331.0,3.0,True,126.22391179343016,44270.0,1
COVID/COVID (663).png,covid,331.0,331.0,3.0,True,136.07717162128858,37243.0,1
COVID/COVID (300).png,covid,256.0,256.0,3.0,True,118.54197692871094,10396.0,0
COVID/COVID (234).png,covid,256.0,256.0,3.0,True,137.77647399902344,30873.0,1
COVID/COVID (608).png,covid,331.0,331.0,3.0,True,137.72953879573936,24665.0,1
COVID/COVID (444).png,covid,256.0,256.0,3.0,True,156.87838745117188,31438.0,1
COVID/COVID (377).png,covid,256.0,256.0,3.0,True,149.46278381347656,29113.0,1
COVID/COVID (334).png,covid,256.0,256.0,3.0,True,150.1986541748047,20746.0,1
COVID/COVID (544).png,covid,256.0,256.0,3.0,True,99.16154479980469,29167.0,1
COVID/COVID (1133).png,covid,331.0,331.0,3.0,True,148.58461496335374,30834.0,1
COVID/COVID (1085).png,covid,331.0,331.0,3.0,True,151.4492657058625,40398.0,1
COVID/COVID (113).png,covid,256.0,256.0,3.0,True,152.17947387695312,45049.0,1
COVID/COVID (208).png,covid,256.0,256.0,3.0,True,89.8323974609375,15472.0,1
COVID/COVID (630).png,covid,331.0,331.0,3.0,True,146.529531493871,35512.0,1
COVID/COVID (931).png,covid,331.0,331.0,3.0,True,159.3504805542118,31172.0,1
COVID/COVID (689).png,covid,331.0,331.0,3.0,True,102.88942233093893,38513.0,1
COVID/COVID (928).png,covid,331.0,331.0,3.0,True,157.34246675368058,36196.0,1
COVID/COVID (107).png,covid,256.0,256.0,3.0,True,151.01571655273438,44112.0,1
COVID/COVID (166).png,covid,256.0,256.0,3.0,True,129.16539001464844,37023.0,1
COVID/COVID (278).png,covid,256.0,256.0,3.0,True,152.2222442626953,39501.0,1
COVID/COVID (836).png,covid,331.0,331.0,3.0,True,172.58215058278037,30319.0,1
COVID/COVID (564).png,covid,331.0,331.0,3.0,True,149.83029545184874,40697.0,1
COVID/COVID (708).png,covid,331.0,331.0,3.0,True,151.10203448307337,44141.0,1
COVID/COVID (494).png,covid,256.0,256.0,3.0,True,165.00607299804688,47649.0,1
COVID/COVID (904).png,covid,331.0,331.0,3.0,True,101.58774563941549,30710.0,1
COVID/COVID (259).png,covid,256.0,256.0,3.0,True,121.4529266357422,44506.0,1
COVID/COVID (675).png,covid,331.0,331.0,3.0,True,134.29037705022773,24484.0,1
COVID/COVID (524).png,covid,256.0,256.0,3.0,True,117.50790405273438,23596.0,1
COVID/COVID (984).png,covid,331.0,331.0,3.0,True,138.5039293179142,36433.0,1
COVID/COVID (668).png,covid,331.0,331.0,3.0,True,137.87703653672384,32184.0,1
COVID/COVID (65).png,covid,256.0,256.0,3.0,True,161.56658935546875,22247.0,0
COVID/COVID (366).png,covid,256.0,256.0,3.0,True,134.76054382324222,8148.0,0
NORMAL/NORMAL (841).png,normal,1024.0,1024.0,3.0,True,124.83292675018309,19571.0,1
NORMAL/NORMAL (1321).png,normal,1024.0,1024.0,3.0,True,115.85876083374023,31332.0,1
NORMAL/NORMAL (377).png,normal,1024.0,1024.0,3.0,True,115.42291927337645,32912.0,1
NORMAL/NORMAL (1147).png,normal,1024.0,1024.0,3.0,True,131.4336290359497,31822.0,1
NORMAL/NORMAL (142).png,normal,1024.0,1024.0,3.0,True,112.59105205535887,30596.0,1
NORMAL/NORMAL (209).png,normal,1024.0,1024.0,3.0,True,131.60243129730222,33280.0,1
NORMAL/NORMAL (724).png,normal,1024.0,1024.0,3.0,True,119.46472644805908,29416.0,1
NORMAL/NORMAL (308).png,normal,1024.0,1024.0,3.0,True,100.3387327194214,30463.0,1
NORMAL/NORMAL (799).png,normal,1024.0,1024.0,3.0,True,107.93281173706056,31162.0,1
NORMAL/NORMAL (105).png,normal,1024.0,1024.0,3.0,True,130.02392101287842,31552.0,1
NORMAL/NORMAL (163).png,normal,1024.0,1024.0,3.0,True,133.21152782440186,35578.0,1
NORMAL/NORMAL (721).png,normal,1024.0,1024.0,3.0,True,129.55744743347168,25069.0,1
NORMAL/NORMAL (558).png,normal,1024.0,1024.0,3.0,True,110.24220848083496,29153.0,1
NORMAL/NORMAL (692).png,normal,1024.0,1024.0,3.0,True,138.81775569915771,35344.0,1
NORMAL/NORMAL (1061).png,normal,1024.0,1024.0,3.0,True,106.76803493499756,29723.0,1
NORMAL/NORMAL (813).png,normal,1024.0,1024.0,3.0,True,132.71841621398926,35082.0,1
NORMAL/NORMAL (367).png,normal,1024.0,1024.0,3.0,True,130.69803237915042,33327.0,1
NORMAL/NORMAL (428).png,normal,1024.0,1024.0,3.0,True,138.85163021087644,28913.0,1
NORMAL/NORMAL (529).png,normal,1024.0,1024.0,3.0,True,112.71706676483154,24114.0,1
NORMAL/NORMAL (1028).png,normal,1024.0,1024.0,3.0,True,128.0190944671631,29151.0,1
NORMAL/NORMAL (277).png,normal,1024.0,1024.0,3.0,True,125.814679145813,26678.0,1
NORMAL/NORMAL (707).png,normal,1024.0,1024.0,3.0,True,143.8322811126709,35072.0,1
NORMAL/NORMAL (1158).png,normal,1024.0,1024.0,3.0,True,127.75909328460692,31737.0,1
NORMAL/NORMAL (1152).png,normal,1024.0,1024.0,3.0,True,129.28630352020264,34839.0,1
NORMAL/NORMAL (829).png,normal,1024.0,1024.0,3.0,True,127.58077335357666,25350.0,1
NORMAL/NORMAL (44).png,normal,1024.0,1024.0,3.0,True,102.91283798217772,29648.0,1
NORMAL/NORMAL (522).png,normal,1024.0,1024.0,3.0,True,116.56631851196288,42709.0,1
NORMAL/NORMAL (216).png,normal,1024.0,1024.0,3.0,True,114.06625270843506,30040.0,1
NORMAL/NORMAL (399).png,normal,1024.0,1024.0,3.0,True,132.47845649719238,42254.0,1
NORMAL/NORMAL (257).png,normal,1024.0,1024.0,3.0,True,113.79328918457031,34064.0,1
NORMAL/NORMAL (1090).png,normal,1024.0,1024.0,3.0,True,116.9632215499878,26493.0,1
NORMAL/NORMAL (336).png,normal,1024.0,1024.0,3.0,True,135.41274547576904,31801.0,1
NORMAL/NORMAL (923).png,normal,1024.0,1024.0,3.0,True,124.62613677978516,32927.0,1
NORMAL/NORMAL (649).png,normal,1024.0,1024.0,3.0,True,123.55322265625,34456.0,1
NORMAL/NORMAL (518).png,normal,1024.0,1024.0,3.0,True,127.32133197784424,31064.0,1
NORMAL/NORMAL (502).png,normal,1024.0,1024.0,3.0,True,114.02583408355713,30950.0,1
NORMAL/NORMAL (1017).png,normal,1024.0,1024.0,3.0,True,94.0071792602539,37131.0,1
NORMAL/NORMAL (988).png,normal,1024.0,1024.0,3.0,True,141.85185146331787,39288.0,1
NORMAL/NORMAL (425).png,normal,1024.0,1024.0,3.0,True,121.68484020233154,29869.0,1
NORMAL/NORMAL (401).png,normal,1024.0,1024.0,3.0,True,137.02664375305176,24367.0,1
NORMAL/NORMAL (238).png,normal,1024.0,1024.0,3.0,True,126.50101757049559,25682.0,1
NORMAL/NORMAL (252).png,normal,1024.0,1024.0,3.0,True,113.39432525634766,47320.0,1
NORMAL/NORMAL (782).png,normal,1024.0,1024.0,3.0,True,122.1218957901001,31362.0,1
NORMAL/NORMAL (230).png,normal,1024.0,1024.0,3.0,True,135.96698760986328,28062.0,1
NORMAL/NORMAL (916).png,normal,1024.0,1024.0,3.0,True,141.71801948547363,37686.0,1
NORMAL/NORMAL (213).png,normal,1024.0,1024.0,3.0,True,115.14864444732666,39421.0,1
NORMAL/NORMAL (51).png,normal,1024.0,1024.0,3.0,True,122.21851921081543,25060.0,1
NORMAL/NORMAL (706).png,normal,1024.0,1024.0,3.0,True,143.25983238220215,28296.0,1
NORMAL/NORMAL (1335).png,normal,1024.0,1024.0,3.0,True,124.91440868377686,19027.0,1
NORMAL/NORMAL (1122).png,normal,1024.0,1024.0,3.0,True,123.02578830718994,36187.0,1
NORMAL/NORMAL (186).png,normal,1024.0,1024.0,3.0,True,113.19157791137695,28054.0,1
NORMAL/NORMAL (361).png,normal,1024.0,1024.0,3.0,True,121.89808750152588,35818.0,1
NORMAL/NORMAL (658).png,normal,1024.0,1024.0,3.0,True,112.29859161376952,33172.0,1
NORMAL/NORMAL (264).png,normal,1024.0,1024.0,3.0,True,111.30174732208252,28349.0,1
NORMAL/NORMAL (510).png,normal,1024.0,1024.0,3.0,True,126.51448154449464,25893.0,1
NORMAL/NORMAL (1029).png,normal,1024.0,1024.0,3.0,True,129.94592380523682,37721.0,1
NORMAL/NORMAL (1132).png,normal,1024.0,1024.0,3.0,True,100.43554973602295,32584.0,1
NORMAL/NORMAL (497).png,normal,1024.0,1024.0,3.0,True,130.98773765563965,27760.0,1
NORMAL/NORMAL (648).png,normal,1024.0,1024.0,3.0,True,137.72535610198977,35381.0,1
NORMAL/NORMAL (877).png,normal,1024.0,1024.0,3.0,True,122.6013355255127,22495.0,1
NORMAL/NORMAL (81).png,normal,1024.0,1024.0,3.0,True,110.85047149658205,22467.0,1
NORMAL/NORMAL (779).png,normal,1024.0,1024.0,3.0,True,110.95670413970949,30334.0,1
NORMAL/NORMAL (758).png,normal,1024.0,1024.0,3.0,True,99.79330825805664,23144.0,1
NORMAL/NORMAL (926).png,normal,1024.0,1024.0,3.0,True,109.31386184692384,32443.0,1
NORMAL/NORMAL (1309).png,normal,1024.0,1024.0,3.0,True,119.79582977294922,31504.0,1
NORMAL/NORMAL (559).png,normal,1024.0,1024.0,3.0,True,119.2938117980957,24760.0,1
NORMAL/NORMAL (759).png,normal,1024.0,1024.0,3.0,True,137.82978820800778,33118.0,1
NORMAL/NORMAL (769).png,normal,1024.0,1024.0,3.0,True,120.45447254180908,42441.0,1
NORMAL/NORMAL (350).png,normal,1024.0,1024.0,3.0,True,128.72487831115723,25119.0,1
NORMAL/NORMAL (99).png,normal,1024.0,1024.0,3.0,True,130.2927770614624,30286.0,1
NORMAL/NORMAL (1074).png,normal,1024.0,1024.0,3.0,True,119.88992500305176,38894.0,1
NORMAL/NORMAL (1004).png,normal,1024.0,1024.0,3.0,True,122.88720226287842,33706.0,1
NORMAL/NORMAL (297).png,normal,1024.0,1024.0,3.0,True,122.13291263580322,31626.0,1
NORMAL/NORMAL (45).png,normal,1024.0,1024.0,3.0,True,121.52511310577393,29097.0,1
NORMAL/NORMAL (128).png,normal,1024.0,1024.0,3.0,True,120.82921981811523,27288.0,1
NORMAL/NORMAL (496).png,normal,1024.0,1024.0,3.0,True,91.32684993743895,26621.0,1
NORMAL/NORMAL (563).png,normal,1024.0,1024.0,3.0,True,109.01046752929688,30622.0,1
NORMAL/NORMAL (962).png,normal,1024.0,1024.0,3.0,True,141.1618986129761,39361.0,1
NORMAL/NORMAL (288).png,normal,1024.0,1024.0,3.0,True,121.08057594299316,22764.0,1
NORMAL/NORMAL (322).png,normal,1024.0,1024.0,3.0,True,119.96353149414062,36003.0,1
NORMAL/NORMAL (613).png,normal,1024.0,1024.0,3.0,True,120.14926338195801,31559.0,1
NORMAL/NORMAL (1041).png,normal,1024.0,1024.0,3.0,True,129.78329563140872,36714.0,1
NORMAL/NORMAL (900).png,normal,1024.0,1024.0,3.0,True,128.6233139038086,32202.0,1
NORMAL/NORMAL (1012).png,normal,1024.0,1024.0,3.0,True,120.37671279907228,34843.0,1
NORMAL/NORMAL (268).png,normal,1024.0,1024.0,3.0,True,105.16856384277344,35278.0,1
NORMAL/NORMAL (713).png,normal,1024.0,1024.0,3.0,True,121.5922555923462,37025.0,1
NORMAL/NORMAL (840).png,normal,1024.0,1024.0,3.0,True,140.22702026367188,33751.0,1
NORMAL/NORMAL (981).png,normal,1024.0,1024.0,3.0,True,102.60903358459473,26299.0,1
NORMAL/NORMAL (445).png,normal,1024.0,1024.0,3.0,True,125.2605676651001,44360.0,1
NORMAL/NORMAL (22).png,normal,1024.0,1024.0,3.0,True,112.3572645187378,25536.0,1
NORMAL/NORMAL (190).png,normal,1024.0,1024.0,3.0,True,106.09728050231934,27855.0,1
NORMAL/NORMAL (358).png,normal,1024.0,1024.0,3.0,True,135.04836082458496,34944.0,1
NORMAL/NORMAL (1257).png,normal,1024.0,1024.0,3.0,True,113.88358211517334,25306.0,1
NORMAL/NORMAL (427).png,normal,1024.0,1024.0,3.0,True,125.85961532592772,37546.0,1
NORMAL/NORMAL (41).png,normal,1024.0,1024.0,3.0,True,111.98891544342041,32755.0,1
NORMAL/NORMAL (420).png,normal,1024.0,1024.0,3.0,True,131.1477289199829,33249.0,1
NORMAL/NORMAL (118).png,normal,1024.0,1024.0,3.0,True,134.72590255737305,31971.0,1
NORMAL/NORMAL (1231).png,normal,1024.0,1024.0,3.0,True,147.13087081909183,40685.0,1
NORMAL/NORMAL (1262).png,normal,1024.0,1024.0,3.0,True,133.7169895172119,32751.0,1
NORMAL/NORMAL (312).png,normal,1024.0,1024.0,3.0,True,132.41219711303708,29355.0,1
NORMAL/NORMAL (446).png,normal,1024.0,1024.0,3.0,True,106.18444633483887,36931.0,1
NORMAL/NORMAL (382).png,normal,1024.0,1024.0,3.0,True,122.57448387145996,36665.0,1
NORMAL/NORMAL (880).png,normal,1024.0,1024.0,3.0,True,126.9030876159668,36385.0,1
NORMAL/NORMAL (6).png,normal,1024.0,1024.0,3.0,True,130.38184833526608,30995.0,1
NORMAL/NORMAL (710).png,normal,1024.0,1024.0,3.0,True,127.81481075286864,30107.0,1
NORMAL/NORMAL (439).png,normal,1024.0,1024.0,3.0,True,110.19195747375488,24467.0,1
NORMAL/NORMAL (709).png,normal,1024.0,1024.0,3.0,True,120.64852333068848,36240.0,1
NORMAL/NORMAL (1048).png,normal,1024.0,1024.0,3.0,True,129.95205783843994,31687.0,1
NORMAL/NORMAL (778).png,normal,1024.0,1024.0,3.0,True,109.78765296936035,35242.0,1
NORMAL/NORMAL (990).png,normal,1024.0,1024.0,3.0,True,135.70339393615723,36177.0,1
NORMAL/NORMAL (243).png,normal,1024.0,1024.0,3.0,True,110.40109539031981,26897.0,1
NORMAL/NORMAL (548).png,normal,1024.0,1024.0,3.0,True,111.72477912902832,37320.0,1
NORMAL/NORMAL (1193).png,normal,1024.0,1024.0,3.0,True,111.03369426727295,29812.0,1
NORMAL/NORMAL (260).png,normal,1024.0,1024.0,3.0,True,136.12697887420654,32402.0,1
NORMAL/NORMAL (1014).png,normal,1024.0,1024.0,3.0,True,107.31838607788086,30459.0,1
NORMAL/NORMAL (191).png,normal,1024.0,1024.0,3.0,True,128.74702072143558,27774.0,1
NORMAL/NORMAL (212).png,normal,1024.0,1024.0,3.0,True,113.06781578063965,26910.0,1
NORMAL/NORMAL (138).png,normal,1024.0,1024.0,3.0,True,120.22615623474121,28417.0,1
NORMAL/NORMAL (1274).png,normal,1024.0,1024.0,3.0,True,121.86728954315186,29038.0,1
NORMAL/NORMAL (686).png,normal,1024.0,1024.0,3.0,True,129.06716823577878,39226.0,1
NORMAL/NORMAL (239).png,normal,1024.0,1024.0,3.0,True,136.3437614440918,34912.0,1
NORMAL/NORMAL (402).png,normal,1024.0,1024.0,3.0,True,117.66719532012941,33389.0,1
NORMAL/NORMAL (176).png,normal,1024.0,1024.0,3.0,True,108.33565998077393,27091.0,1
NORMAL/NORMAL (1092).png,normal,1024.0,1024.0,3.0,True,139.02283668518066,29365.0,1
NORMAL/NORMAL (535).png,normal,1024.0,1024.0,3.0,True,95.21373081207277,32689.0,1
NORMAL/NORMAL (61).png,normal,1024.0,1024.0,3.0,True,109.4376220703125,20223.0,1
NORMAL/NORMAL (657).png,normal,1024.0,1024.0,3.0,True,121.87074089050293,36194.0,1
NORMAL/NORMAL (611).png,normal,1024.0,1024.0,3.0,True,114.33204078674316,25239.0,1
NORMAL/NORMAL (540).png,normal,1024.0,1024.0,3.0,True,126.10886287689208,32668.0,1
NORMAL/NORMAL (1280).png,normal,1024.0,1024.0,3.0,True,116.64765167236328,29523.0,1
NORMAL/NORMAL (958).png,normal,1024.0,1024.0,3.0,True,131.08085441589355,21112.0,1
NORMAL/NORMAL (136).png,normal,1024.0,1024.0,3.0,True,131.6689224243164,24989.0,1
NORMAL/NORMAL (979).png,normal,1024.0,1024.0,3.0,True,115.8231372833252,24760.0,1
NORMAL/NORMAL (371).png,normal,1024.0,1024.0,3.0,True,106.686767578125,25493.0,1
NORMAL/NORMAL (450).png,normal,1024.0,1024.0,3.0,True,129.2152719497681,33346.0,1
NORMAL/NORMAL (1323).png,normal,1024.0,1024.0,3.0,True,121.22461795806885,30043.0,1
NORMAL/NORMAL (227).png,normal,1024.0,1024.0,3.0,True,120.36923217773438,31240.0,1
NORMAL/NORMAL (296).png,normal,1024.0,1024.0,3.0,True,143.57857513427734,31637.0,1
NORMAL/NORMAL (569).png,normal,1024.0,1024.0,3.0,True,109.67545413970949,29009.0,1
NORMAL/NORMAL (188).png,normal,1024.0,1024.0,3.0,True,115.09163093566895,33244.0,1
NORMAL/NORMAL (281).png,normal,1024.0,1024.0,3.0,True,111.14470291137695,30258.0,1
NORMAL/NORMAL (551).png,normal,1024.0,1024.0,3.0,True,116.17363548278809,27549.0,1
NORMAL/NORMAL (881).png,normal,1024.0,1024.0,3.0,True,133.97942352294922,27302.0,1
NORMAL/NORMAL (1191).png,normal,1024.0,1024.0,3.0,True,112.66213607788086,39008.0,1
NORMAL/NORMAL (396).png,normal,1024.0,1024.0,3.0,True,130.7689867019653,37952.0,1
NORMAL/NORMAL (864).png,normal,1024.0,1024.0,3.0,True,119.91503715515137,31020.0,1
NORMAL/NORMAL (193).png,normal,1024.0,1024.0,3.0,True,121.38840103149414,27261.0,1
NORMAL/NORMAL (1204).png,normal,1024.0,1024.0,3.0,True,109.93358993530272,31754.0,1
NORMAL/NORMAL (148).png,normal,1024.0,1024.0,3.0,True,127.16005897521973,35886.0,1
NORMAL/NORMAL (697).png,normal,1024.0,1024.0,3.0,True,132.8561449050903,35043.0,1
NORMAL/NORMAL (90).png,normal,1024.0,1024.0,3.0,True,115.57976150512695,27447.0,1
NORMAL/NORMAL (949).png,normal,1024.0,1024.0,3.0,True,125.13583755493164,27178.0,1
NORMAL/NORMAL (1258).png,normal,1024.0,1024.0,3.0,True,119.64683532714844,24474.0,1
NORMAL/NORMAL (1118).png,normal,1024.0,1024.0,3.0,True,113.68676948547363,36467.0,1
NORMAL/NORMAL (1210).png,normal,1024.0,1024.0,3.0,True,118.53379249572754,26937.0,1
NORMAL/NORMAL (600).png,normal,1024.0,1024.0,3.0,True,125.70519542694092,33094.0,1
NORMAL/NORMAL (584).png,normal,1024.0,1024.0,3.0,True,97.97816944122314,22353.0,1
NORMAL/NORMAL (1113).png,normal,1024.0,1024.0,3.0,True,123.01730728149414,32474.0,1
NORMAL/NORMAL (591).png,normal,1024.0,1024.0,3.0,True,117.73042869567871,25540.0,1
NORMAL/NORMAL (10).png,normal,1024.0,1024.0,3.0,True,109.62145900726318,21774.0,1
NORMAL/NORMAL (246).png,normal,1024.0,1024.0,3.0,True,125.8482789993286,35395.0,1
NORMAL/NORMAL (876).png,normal,1024.0,1024.0,3.0,True,130.894362449646,33222.0,1
NORMAL/NORMAL (803).png,normal,1024.0,1024.0,3.0,True,121.65315437316895,32944.0,1
NORMAL/NORMAL (536).png,normal,1024.0,1024.0,3.0,True,112.00042819976808,20868.0,1
NORMAL/NORMAL (662).png,normal,1024.0,1024.0,3.0,True,123.21970081329346,20920.0,1
NORMAL/NORMAL (431).png,normal,1024.0,1024.0,3.0,True,126.92225170135498,28158.0,1
NORMAL/NORMAL (526).png,normal,1024.0,1024.0,3.0,True,119.46186256408691,29492.0,1
NORMAL/NORMAL (780).png,normal,1024.0,1024.0,3.0,True,114.49413871765137,37795.0,1
NORMAL/NORMAL (1249).png,normal,1024.0,1024.0,3.0,True,112.04994297027588,18719.0,1
NORMAL/NORMAL (398).png,normal,1024.0,1024.0,3.0,True,129.28283786773682,24404.0,1
NORMAL/NORMAL (1276).png,normal,1024.0,1024.0,3.0,True,137.23667907714844,32883.0,1
NORMAL/NORMAL (861).png,normal,1024.0,1024.0,3.0,True,140.57442474365234,32198.0,1
NORMAL/NORMAL (570).png,normal,1024.0,1024.0,3.0,True,121.94130897521973,35924.0,1
NORMAL/NORMAL (57).png,normal,1024.0,1024.0,3.0,True,124.90564441680908,31208.0,1
NORMAL/NORMAL (375).png,normal,1024.0,1024.0,3.0,True,159.23741626739505,37880.0,1
NORMAL/NORMAL (1151).png,normal,1024.0,1024.0,3.0,True,128.44799900054932,26751.0,1
NORMAL/NORMAL (859).png,normal,1024.0,1024.0,3.0,True,151.59791851043698,39041.0,1
NORMAL/NORMAL (121).png,normal,1024.0,1024.0,3.0,True,138.5119352340698,30905.0,1
NORMAL/NORMAL (547).png,normal,1024.0,1024.0,3.0,True,119.28145217895508,32261.0,1
NORMAL/NORMAL (1283).png,normal,1024.0,1024.0,3.0,True,139.58217525482178,30975.0,1
NORMAL/NORMAL (327).png,normal,1024.0,1024.0,3.0,True,119.79082489013672,28849.0,1
NORMAL/NORMAL (262).png,normal,1024.0,1024.0,3.0,True,118.54061794281006,24308.0,1
NORMAL/NORMAL (352).png,normal,1024.0,1024.0,3.0,True,114.89871025085449,27165.0,1
NORMAL/NORMAL (1142).png,normal,1024.0,1024.0,3.0,True,112.564866065979,18579.0,1
NORMAL/NORMAL (219).png,normal,1024.0,1024.0,3.0,True,107.17405700683594,22812.0,1
NORMAL/NORMAL (575).png,normal,1024.0,1024.0,3.0,True,121.99956798553468,31798.0,1
NORMAL/NORMAL (1052).png,normal,1024.0,1024.0,3.0,True,128.23213672637942,36220.0,1
NORMAL/NORMAL (1015).png,normal,1024.0,1024.0,3.0,True,131.79709243774414,33206.0,1
NORMAL/NORMAL (764).png,normal,1024.0,1024.0,3.0,True,123.6906805038452,36620.0,1
NORMAL/NORMAL (271).png,normal,1024.0,1024.0,3.0,True,139.30815410614014,39871.0,1
NORMAL/NORMAL (671).png,normal,1024.0,1024.0,3.0,True,124.99812889099121,31967.0,1
NORMAL/NORMAL (1093).png,normal,1024.0,1024.0,3.0,True,123.50080966949464,33417.0,1
NORMAL/NORMAL (960).png,normal,1024.0,1024.0,3.0,True,117.3595724105835,41320.0,1
NORMAL/NORMAL (937).png,normal,1024.0,1024.0,3.0,True,123.04305648803712,24280.0,1
NORMAL/NORMAL (835).png,normal,1024.0,1024.0,3.0,True,119.42731189727785,36460.0,1
NORMAL/NORMAL (561).png,normal,1024.0,1024.0,3.0,True,97.56578254699707,23821.0,1
NORMAL/NORMAL (47).png,normal,1024.0,1024.0,3.0,True,117.34487915039062,23597.0,1
NORMAL/NORMAL (1054).png,normal,1024.0,1024.0,3.0,True,124.14950180053712,34352.0,1
NORMAL/NORMAL (470).png,normal,1024.0,1024.0,3.0,True,129.15107345581058,27386.0,1
NORMAL/NORMAL (76).png,normal,1024.0,1024.0,3.0,True,92.89410400390624,25709.0,1
NORMAL/NORMAL (200).png,normal,1024.0,1024.0,3.0,True,91.64805030822754,26528.0,1
NORMAL/NORMAL (1299).png,normal,1024.0,1024.0,3.0,True,122.81418323516846,28954.0,1
NORMAL/NORMAL (1256).png,normal,1024.0,1024.0,3.0,True,145.47837257385254,37467.0,1
NORMAL/NORMAL (614).png,normal,1024.0,1024.0,3.0,True,135.02263832092285,27860.0,1
NORMAL/NORMAL (1207).png,normal,1024.0,1024.0,3.0,True,128.91853332519528,34531.0,1
NORMAL/NORMAL (1043).png,normal,1024.0,1024.0,3.0,True,99.4807062149048,22845.0,1
NORMAL/NORMAL (744).png,normal,1024.0,1024.0,3.0,True,134.0207872390747,41880.0,1
NORMAL/NORMAL (1175).png,normal,1024.0,1024.0,3.0,True,146.92271518707275,35803.0,1
NORMAL/NORMAL (158).png,normal,1024.0,1024.0,3.0,True,123.09661102294922,31673.0,1
NORMAL/NORMAL (1153).png,normal,1024.0,1024.0,3.0,True,105.02719688415527,33423.0,1
NORMAL/NORMAL (301).png,normal,1024.0,1024.0,3.0,True,118.5842399597168,34605.0,1
NORMAL/NORMAL (729).png,normal,1024.0,1024.0,3.0,True,140.0865240097046,26788.0,1
NORMAL/NORMAL (746).png,normal,1024.0,1024.0,3.0,True,125.78697681427002,34381.0,1
NORMAL/NORMAL (577).png,normal,1024.0,1024.0,3.0,True,110.71865653991699,28164.0,1
